Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
11,q,13,dup(11)(q13q25),Follicular lymphoma,1810,,,2,,U
11,q,13,dup(11)(q13q25),Diffuse large B-cell lymphoma,1820,,,2,,U
11,q,13,dup(11)(q23q13),Diffuse large B-cell lymphoma,1820,,,5,,U
11,q,13,hsr(11)(q13),Adenocarcinoma,3111,Breast,0401,2,,U
12,p,13,ins(12;9)(p13;q34q34),Atypical chronic myeloid leukemia,1303,,,2,ETV6::ABL1,B
12,p,13,ins(12;21)(p13;q22q22),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6::RUNX1,B
12,q,13,inv(12)(p11q13),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,p,13,inv(12)(p13q13),Chronic lymphocytic leukemia,1802,,,2,,B
12,q,13,inv(12)(p13q13),Chronic lymphocytic leukemia,1802,,,2,,B
12,p,13,inv(12)(p13q22),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6+,B
12,p,13,inv(12)(p13q24),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ETV6+,B
12,p,13,inv(12)(p13q24),Refractory anemia with excess of blasts (FAB),1509,,,2,,B
12,q,13,inv(12)(q13q15),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,p,13,t(1;12)(p22;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,p,13,t(1;12)(p32;p13),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,p,13,t(1;12)(q12;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,p,13,t(1;12)(q21;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6::ARNT,B
12,q,13,t(1;12)(q21;q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,B
12,p,13,t(1;12)(q41;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6+,B
12,p,13,t(2;12)(p11;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,IGK::ETV6,B
12,p,13,t(2;12)(p13;p13),"Acute myeloid leukemia, NOS",1101,,,3,,B
12,p,13,t(2;12)(p21;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,p,13,t(2;12)(q31;p13),"Acute myeloid leukemia, NOS",1101,,,3,,B
12,p,13,t(2;12)(q31;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,"ETV6::EVX2,ETV6+",B
12,q,13,t(2;12)(q37;q13),Lipoma,8004,Soft tissue,0902,2,,B
12,p,13,t(3;12)(p13;p13),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,p,13,t(3;12)(p21;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6+,B
12,p,13,t(3;12)(q21;p13),Refractory anemia,1505,,,2,,B
12,p,13,t(3;12)(q21;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,p,13,t(3;12)(q26;p13),"Acute myeloid leukemia, NOS",1101,,,43,ETV6::MECOM,B
12,p,13,t(3;12)(q26;p13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,4,ETV6::MECOM,B
12,p,13,t(3;12)(q26;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,6,ETV6+,B
12,p,13,t(3;12)(q26;p13),Acute myelomonocytic leukemia (FAB type M4),1107,,,3,,B
12,p,13,t(3;12)(q26;p13),"Chronic myeloid leukemia, t(9;22)",1202,,,6,ETV6::MECOM,B
12,p,13,t(3;12)(q26;p13),"Myelodysplastic syndrome, NOS",1501,,,8,,B
12,p,13,t(3;12)(q26;p13),Refractory anemia with excess blasts-2,1521,,,2,,B
12,p,13,t(3;12)(q27;p13),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,q,13,t(3;12)(q27;q13),Nodal marginal zone B-cell lymphoma,1814,,,2,,B
12,q,13,t(3;12)(q27;q13),Lipoma,8004,Soft tissue,0902,4,,B
12,p,13,t(4;12)(q11;p13),"Acute myeloid leukemia, NOS",1101,,,3,,B
12,p,13,t(4;12)(q11;p13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,B
12,p,13,t(4;12)(q12;p13),"Acute myeloid leukemia, NOS",1101,,,15,ETV6::CHIC2,B
12,p,13,t(4;12)(q12;p13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,6,CHIC2::ETV6,B
12,p,13,t(4;12)(q12;p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,CHIC2::ETV6,B
12,p,13,t(4;12)(q12;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ETV6+,B
12,p,13,t(4;12)(q21;p13),Diffuse large B-cell lymphoma,1820,,,2,,B
12,p,13,t(4;12)(q25;p13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,B
12,p,13,t(4;12;21)(q21;p13;q22),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,p,13,t(5;12)(q13;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ETV6+,B
12,p,13,t(5;12)(q13;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,p,13,t(5;12)(q31;p13),"Acute myeloid leukemia, NOS",1101,,,5,ETV6::ACSL6,B
12,p,13,t(5;12)(q31;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ETV6::ACSL6,B
12,p,13,t(5;12)(q31;p13),"Myelodysplastic/myeloproliferative disease, NOS",1301,,,2,ETV6::ACSL6,B
12,p,13,t(5;12)(q31;p13),Chronic eosinophilic leukemia/hypereosinophilic syndrome,1406,,,5,ETV6::ACSL6,B
12,p,13,t(5;12)(q31;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6::ACSL6,B
12,p,13,t(5;12)(q32;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,"ATF7IP::PDGFRB,ETV6::PDGFRB",B
12,p,13,t(5;12)(q33;p13),"Acute myeloid leukemia, NOS",1101,,,9,,B
12,p,13,t(5;12)(q33;p13),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,B
12,p,13,t(5;12)(q33;p13),"Myelodysplastic/myeloproliferative disease, NOS",1301,,,7,,B
12,p,13,t(5;12)(q33;p13),Chronic myelomonocytic leukemia,1302,,,12,,B
12,p,13,t(5;12)(q33;p13),"Chronic myeloproliferative disorder, NOS",1401,,,8,ETV6+,B
12,p,13,t(5;12)(q33;p13),Chronic eosinophilic leukemia/hypereosinophilic syndrome,1406,,,4,,B
12,p,13,t(5;12)(q33;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,ETV6::EBF1,B
12,q,13,t(5;12)(q33;q13),"Chronic myeloproliferative disorder, NOS",1401,,,2,,B
12,q,13,t(5;12)(q33;q13),Lipoma,8004,Soft tissue,0902,2,,B
12,p,13,t(6;12)(p21;p13),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,p,13,t(6;12)(p21;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,q,13,t(6;12)(p21;q13),Chronic lymphocytic leukemia,1802,,,2,,B
12,p,13,t(6;12)(q15;p13),B-prolymphocytic leukemia,1804,,,5,,B
12,p,13,t(6;12)(q21;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,ETV6+,B
12,q,13,t(6;12)(q23;q13),Adenocarcinoma,3111,Breast,0401,2,,B
12,p,13,t(7;12)(p12;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,"ETV6+,IKZF1::ETV6",B
12,p,13,t(7;12)(p13;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6+,B
12,p,13,t(7;12)(p15;p13),"Acute myeloid leukemia, NOS",1101,,,5,"ETV6+,HOXA11::ETV6",B
12,q,13,t(7;12)(p22;q13),Pericytoma,8405,Tongue,0208,2,,B
12,p,13,t(7;12)(q11;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,B
12,p,13,t(7;12)(q22;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6+,B
12,p,13,t(7;12)(q36;p13),"Acute myeloid leukemia, NOS",1101,,,19,"ETV6::LMBR1,ETV6+,MNX1::ETV6,NOM1::ETV6",B
12,p,13,t(7;12)(q36;p13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,5,"ETV6+,MNX1::ETV6",B
12,p,13,t(7;12)(q36;p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,"ETV6+,MNX1::ETV6",B
12,p,13,t(7;12)(q36;p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,5,MNX1::ETV6,B
12,p,13,t(7;12)(q36;p13),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,ETV6+,B
12,p,13,t(7;12)(q36;p13),Acute monoblastic leukemia (FAB type M5),1108,,,3,ETV6+,B
12,p,13,t(7;12)(q36;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6+,B
12,q,13,t(8;12)(p21;q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,p,13,t(8;12)(p22;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,B
12,p,13,t(8;12)(q11;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,p,13,t(8;12)(q12;p13),Adenoma,3003,Salivary gland,0210,3,,B
12,p,13,t(8;12)(q13;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,ETV6::NCOA2,B
12,p,13,t(8;12)(q24;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6+,B
12,p,13,t(8;12;21)(q22;p13;q22),"Acute myeloid leukemia, NOS",1101,,,2,RUNX1::RUNX1T1,B
12,p,13,t(8;12;21)(q22;p13;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,RUNX1::RUNX1T1,B
12,q,13,t(8;12;21)(q22;q13;q22),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,RUNX1+,B
12,p,13,t(9;12)(p11;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,q,13,t(9;12)(p13;q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,p,13,t(9;12)(p24;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,"ATF7IP::JAK2,ETV6::JAK2,SMARCA2::ZNF384,ETV6+",B
12,p,13,t(9;12)(q22;p13),"Myelodysplastic/myeloproliferative disease, NOS",1301,,,2,ETV6::SYK,B
12,p,13,t(9;12)(q22;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,ETV6::SYK,B
12,p,13,t(9;12)(q34;p13),"Chronic myeloid leukemia, t(9;22)",1202,,,2,,B
12,p,13,t(9;12)(q34;p13),Atypical chronic myeloid leukemia,1303,,,3,ETV6::ABL1,B
12,p,13,t(9;12)(q34;p13),"Chronic myeloproliferative disorder, NOS",1401,,,3,ETV6::ABL1,B
12,p,13,t(9;12)(q34;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,"AIF1L::ETV6,ETV6::ABL1",B
12,p,13,t(9;12;22)(q34;p13;q11),"Chronic myeloid leukemia, aberrant translocation",1203,,,2,BCR::ABL1,B
12,q,13,t(9;12;22)(q34;q13;q11),"Chronic myeloid leukemia, aberrant translocation",1203,,,2,BCR::ABL1,B
12,p,13,t(9;22;12)(q34;q11;p13),"Chronic myeloid leukemia, aberrant translocation",1203,,,3,"BCR::ABL1,BCR+",B
12,q,13,t(9;22;12)(q34;q11;q13),"Chronic myeloid leukemia, aberrant translocation",1203,,,7,BCR::ABL1,B
12,p,13,t(10;12)(q24;p13),"Acute myeloid leukemia, NOS",1101,,,3,ETV6::GOT1,B
12,q,13,t(10;17;12)(q22;p11;q13),Endometrial stromal sarcoma,8813,"Uterus, corpus",0505,2,,B
12,p,13,t(11;12)(p11;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,q,13,t(11;12)(p15;q13),"Acute myeloid leukemia, NOS",1101,,,4,NUP98::RARG,B
12,q,13,t(11;12)(p15;q13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,NUP98::HOXC11,B
12,q,13,t(11;12)(p15;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,5,"NUP98::HOXC11,NUP98::HOXC13",B
12,q,13,t(11;12)(p15;q13),Acute promyelocytic leukemia (FAB type M3),1106,,,5,NUP98::RARG,B
12,q,13,t(11;12)(p15;q13),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,NUP98::HOXC13,B
12,p,13,t(11;12)(q23;p13),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,q,13,t(11;12)(q23;q13),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,KMT2A::SARNP,B
12,p,13,t(12;12)(p13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ETV6+,B
12,q,13,t(12;12)(p13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,ETV6+,B
12,p,13,t(12;12)(p13;q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,"ETV6::BAZ2A,ETV6::EIF4B,ETV6::PMEL,ETV6::ZNF385A",B
12,q,13,t(12;12)(p13;q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,"ETV6::BAZ2A,ETV6::EIF4B,ETV6::PMEL,ETV6::ZNF385A",B
12,p,13,t(12;13)(p13;q12),Bilineage or biphenotypic leukemia,1020,,,2,ETV6::FLT3,B
12,p,13,t(12;13)(p13;q12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,ETV6+,B
12,p,13,t(12;13)(p13;q14),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,"ETV6::NUFIP1,ETV6+",B
12,p,13,t(12;14)(p13;q11),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,"CCND2::TRA,CCND2+,ETV6+",B
12,p,13,t(12;14)(p13;q32),Mantle cell lymphoma,1808,,,2,IGH::CCND2,B
12,q,13,t(12;14)(q13;q32),Chronic lymphocytic leukemia,1802,,,4,,B
12,p,13,t(12;15)(p13;q15),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,5,,B
12,p,13,t(12;15)(p13;q25),"Fibroblastic/myofibroblastic tumor, special type",8199,Soft tissue,0902,2,,B
12,p,13,t(12;15)(p13;q26),Fibrosarcoma,8131,Soft tissue,0902,3,,B
12,p,13,t(12;15)(p13;q26),Mesoblastic nephroma,8807,Kidney,0301,4,,B
12,q,13,t(12;16)(q13;p11),"Liposarcoma, myxoid/round cell",8034,Intraabdominal,0240,5,,B
12,q,13,t(12;16)(q13;p11),"Liposarcoma, myxoid/round cell",8034,Soft tissue,0902,91,"DDIT3+,FUS::DDIT3",B
12,q,13,t(12;16)(q13;p11),"Liposarcoma, NOS",8040,Soft tissue,0902,4,,B
12,p,13,t(12;17)(p13;q11),"Acute myeloid leukemia, NOS",1101,,,2,,B
12,p,13,t(12;17)(p13;q11),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,B
12,p,13,t(12;17)(p13;q12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,"ING4::C17ORF50,SYNRG::ZNF384,TAF15::ZNF384,ZNF384::TAF15",B
12,p,13,t(12;17)(p13;q21),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,,B
12,p,13,t(12;19)(p13;p13),Bilineage or biphenotypic leukemia,1020,,,2,,B
12,p,13,t(12;19)(p13;p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,7,"NOP2::TCF3,PLK5::ATN1,TCF3::ZNF384,TCF3+,ZNF384::TCF3",B
12,p,13,t(12;19)(p13;q11),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
12,q,13,t(12;19)(q13;p13),Multiple myeloma,1702,,,2,,B
12,q,13,t(12;19)(q13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
12,p,13,t(12;21)(p13;q22),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,447,"ETS2::ETV6,ETV6::RUNX1,PDE9A::VWF,RUNX1::ATF7IP,RUNX1::DDX47,RUNX1::ETV6",B
12,p,13,t(12;22)(p13;q11),"Acute myeloid leukemia, NOS",1101,,,6,,B
12,p,13,t(12;22)(p13;q11),"Chronic myeloid leukemia, aberrant translocation",1203,,,9,,B
12,p,13,t(12;22)(p13;q11),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,B
12,p,13,t(12;22)(p13;q11),Chronic lymphocytic leukemia,1802,,,2,IGL::CCND2,B
12,p,13,t(12;22)(p13;q11),Diffuse large B-cell lymphoma,1820,,,2,,B
12,p,13,t(12;22)(p13;q12),Bilineage or biphenotypic leukemia,1020,,,3,,B
12,p,13,t(12;22)(p13;q12),"Acute myeloid leukemia, NOS",1101,,,2,"ETV6::RBFOX2,ETV6+,MN1::ETV6,MYH9::CACNA1C",B
12,p,13,t(12;22)(p13;q12),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,MN1::ETV6,B
12,p,13,t(12;22)(p13;q12),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,MN1::ETV6,B
12,p,13,t(12;22)(p13;q12),Acute myelomonocytic leukemia (FAB type M4),1107,,,4,MN1::ETV6,B
12,p,13,t(12;22)(p13;q12),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,EWSR1::ZNF384,B
12,p,13,t(12;22)(p13;q13),"Acute myeloid leukemia, NOS",1101,,,2,ETV6+,B
12,p,13,t(12;22)(p13;q13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
12,p,13,t(12;22)(p13;q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,6,"EP300::ZNF384,LPAR5::EP300",B
12,q,13,t(12;22)(q13;q12),Clear cell sarcoma,8531,Small intestine,0225,3,EWSR1::ATF1,B
12,q,13,t(12;22)(q13;q12),Clear cell sarcoma,8531,Soft tissue,0902,10,EWSR1::ATF1,B
12,q,13,t(12;22)(q13;q13),Clear cell sarcoma,8531,Soft tissue,0902,6,,B
12,p,13,t(X;12)(p11;p13),Bilineage or biphenotypic leukemia,1020,,,2,,B
12,q,13,t(X;12)(q28;q13),Chronic lymphocytic leukemia,1802,,,2,,B
12,p,13,tas(6;12)(p25;p13),Giant cell tumor of bone,8734,Skeleton,0901,2,,B
12,p,13,tas(12;14)(p13;p13),Giant cell tumor of bone,8734,Skeleton,0901,3,,B
12,p,13,tas(12;21)(p13;p13),Giant cell tumor of bone,8734,Skeleton,0901,2,,B
12,p,13,tas(12;22)(p13;q13),Giant cell tumor of bone,8734,Skeleton,0901,3,,B
12,p,13,add(12)(p13),Bilineage or biphenotypic leukemia,1020,,,3,,U
12,p,13,add(12)(p13),"Acute myeloid leukemia, NOS",1101,,,42,ETV6+,U
12,p,13,add(12)(p13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,5,,U
12,p,13,add(12)(p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,6,,U
12,p,13,add(12)(p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,10,,U
12,p,13,add(12)(p13),Acute promyelocytic leukemia (FAB type M3),1106,,,5,,U
12,p,13,add(12)(p13),Acute myelomonocytic leukemia (FAB type M4),1107,,,5,,U
12,p,13,add(12)(p13),Acute monoblastic leukemia (FAB type M5),1108,,,3,,U
12,p,13,add(12)(p13),Acute erythroleukemia (FAB type M6),1112,,,6,,U
12,p,13,add(12)(p13),Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
12,p,13,add(12)(p13),"Chronic myeloid leukemia, t(9;22)",1202,,,4,,U
12,p,13,add(12)(p13),Chronic myelomonocytic leukemia,1302,,,2,,U
12,p,13,add(12)(p13),"Myelodysplastic syndrome, NOS",1501,,,13,,U
12,p,13,add(12)(p13),Refractory anemia,1505,,,5,,U
12,p,13,add(12)(p13),Refractory anemia with ringed sideroblasts,1507,,,2,,U
12,p,13,add(12)(p13),Refractory anemia with excess of blasts (FAB),1509,,,9,,U
12,p,13,add(12)(p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,75,ETV6+,U
12,p,13,add(12)(p13),Multiple myeloma,1702,,,30,,U
12,p,13,add(12)(p13),Plasma cell leukemia,1708,,,2,,U
12,p,13,add(12)(p13),"Mature B-cell neoplasm, NOS",1801,,,5,,U
12,p,13,add(12)(p13),Chronic lymphocytic leukemia,1802,,,14,,U
12,p,13,add(12)(p13),Mantle cell lymphoma,1808,,,5,,U
12,p,13,add(12)(p13),Follicular lymphoma,1810,,,9,,U
12,p,13,add(12)(p13),Nodal marginal zone B-cell lymphoma,1814,,,2,,U
12,p,13,add(12)(p13),Splenic marginal zone B-cell lymphoma,1816,,,4,,U
12,p,13,add(12)(p13),Diffuse large B-cell lymphoma,1820,,,22,,U
12,p,13,add(12)(p13),Burkitt lymphoma/leukemia,1822,,,4,,U
12,p,13,add(12)(p13),T-prolymphocytic leukemia,1902,,,2,,U
12,p,13,add(12)(p13),Mycosis fungoides/Sézary syndrome,1906,,,2,,U
12,p,13,add(12)(p13),"Peripheral T-cell lymphoma, unspecified",1908,,,5,,U
12,p,13,add(12)(p13),Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,3,,U
12,p,13,add(12)(p13),"Hodgkin disease, mixed cellularity",2003,,,2,,U
12,p,13,add(12)(p13),"Hodgkin disease, nodular sclerosis",2005,,,2,,U
12,p,13,add(12)(p13),Adenoma,3003,Pituitary,0702,3,,U
12,p,13,add(12)(p13),"Carcinoma, NOS",3102,Breast,0401,3,,U
12,p,13,add(12)(p13),Undifferentiated carcinoma,3103,Lung,0107,3,,U
12,p,13,add(12)(p13),Adenocarcinoma,3111,Lung,0107,8,,U
12,p,13,add(12)(p13),Adenocarcinoma,3111,Stomach,0216,3,,U
12,p,13,add(12)(p13),Adenocarcinoma,3111,Pancreas,0218,2,,U
12,p,13,add(12)(p13),Adenocarcinoma,3111,Large intestine,0227,2,,U
12,p,13,add(12)(p13),Adenocarcinoma,3111,Kidney,0301,3,,U
12,p,13,add(12)(p13),Adenocarcinoma,3111,Breast,0401,13,,U
12,p,13,add(12)(p13),Adenocarcinoma,3111,Ovary,0501,11,,U
12,p,13,add(12)(p13),Squamous cell carcinoma,3121,Lung,0107,3,,U
12,p,13,add(12)(p13),Seminoma/Dysgerminoma,3902,Testis,0601,7,,U
12,p,13,add(12)(p13),Teratoma (mature and immature),3903,Testis,0601,13,,U
12,p,13,add(12)(p13),Combined germ cell tumors,3905,Testis,0601,3,,U
12,p,13,add(12)(p13),"Astrocytoma, grade I-II",5103,Brain,0801,2,,U
12,p,13,add(12)(p13),"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,0801,3,,U
12,p,13,add(12)(p13),Myxofibrosarcoma,8137,Soft tissue,0902,2,,U
12,p,13,add(12)(p13),Leiomyoma,8304,"Uterus, corpus",0505,2,,U
12,p,13,add(12)(p13),Leiomyosarcoma,8310,Intraabdominal,0240,2,,U
12,p,13,add(12)(p13),Leiomyosarcoma,8310,Soft tissue,0902,3,,U
12,p,13,add(12)(p13),Malignant peripheral nerve sheath tumor/Triton,8516,Soft tissue,0902,2,,U
12,p,13,add(12)(p13),Undifferentiated pleomorphic sarcoma,8541,Soft tissue,0902,7,,U
12,p,13,add(12)(p13),"Osteosarcoma, NOS",8710,Skeleton,0901,9,,U
12,q,13,add(12)(q13),"Acute myeloid leukemia, NOS",1101,,,8,,U
12,q,13,add(12)(q13),Acute erythroleukemia (FAB type M6),1112,,,3,,U
12,q,13,add(12)(q13),"Myelodysplastic syndrome, NOS",1501,,,5,,U
12,q,13,add(12)(q13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
12,q,13,add(12)(q13),"Mature B-cell neoplasm, NOS",1801,,,2,,U
12,q,13,add(12)(q13),Diffuse large B-cell lymphoma,1820,,,3,,U
12,q,13,add(12)(q13),"Mature T- and NK-cell neoplasm, NOS",1901,,,2,,U
12,q,13,add(12)(q13),Adenocarcinoma,3111,Breast,0401,4,,U
12,q,13,add(12)(q13),Squamous cell carcinoma,3121,Oral cavity,0203,4,,U
12,q,13,add(12)(q13),Malignant peripheral nerve sheath tumor/Triton,8516,Soft tissue,0902,4,,U
12,p,13,del(12)(p13),"Acute myeloid leukemia, NOS",1101,,,14,ETV6+,U
12,p,13,del(12)(p13),Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,8,,U
12,p,13,del(12)(p13),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,,U
12,p,13,del(12)(p13),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
12,p,13,del(12)(p13),Acute promyelocytic leukemia (FAB type M3),1106,,,5,,U
12,p,13,del(12)(p13),Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
12,p,13,del(12)(p13),Acute erythroleukemia (FAB type M6),1112,,,6,,U
12,p,13,del(12)(p13),"Myelodysplastic syndrome, NOS",1501,,,3,,U
12,p,13,del(12)(p13),Refractory anemia with excess blasts-1,1519,,,2,,U
12,p,13,del(12)(p13),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,92,ETV6+,U
12,p,13,del(12)(p13),Multiple myeloma,1702,,,5,,U
12,p,13,del(12)(p13),Chronic lymphocytic leukemia,1802,,,10,,U
12,p,13,del(12)(p13),B-prolymphocytic leukemia,1804,,,2,,U
12,p,13,del(12)(p13),Mantle cell lymphoma,1808,,,2,,U
12,p,13,del(12)(p13),Hairy cell leukemia,1818,,,2,,U
12,p,13,del(12)(p13),Mycosis fungoides/Sézary syndrome,1906,,,2,,U
12,p,13,del(12)(p13),"Anaplastic large cell lymphoma, systemic type",1922,,,2,,U
12,p,13,del(12)(p13),"Hodgkin disease, mixed cellularity",2003,,,2,,U
12,p,13,del(12)(p13),"Carcinoma, NOS",3102,Oesophagus,0214,3,,U
12,p,13,del(12)(p13),"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,0801,4,,U
12,p,13,del(12)(p13p11),Bilineage or biphenotypic leukemia,1020,,,2,,U
12,p,13,del(12)(p13p11),"Acute myeloid leukemia, NOS",1101,,,38,,U
12,p,13,del(12)(p13p11),Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
12,p,13,del(12)(p13p11),Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,9,,U
12,p,13,del(12)(p13p11),Acute myelomonocytic leukemia (FAB type M4),1107,,,7,,U
12,p,13,del(12)(p13p11),Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,,U
12,p,13,del(12)(p13p11),Acute erythroleukemia (FAB type M6),1112,,,4,,U
12,p,13,del(12)(p13p11),Chronic myelomonocytic leukemia,1302,,,2,,U
12,p,13,del(12)(p13p11),Idiopathic myelofibrosis,1403,,,2,,U
12,p,13,del(12)(p13p11),"Myelodysplastic syndrome, NOS",1501,,,11,,U
12,p,13,del(12)(p13p11),Refractory anemia with excess of blasts (FAB),1509,,,3,,U
12,p,13,del(12)(p13p11),Refractory anemia with excess blasts-1,1519,,,2,,U
12,p,13,del(12)(p13p11),Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,17,,U
