Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
19,q,13,add,Meningioma,8804,Brain,801.0,6,,U
19,q,13,add,Mesothelioma,8810,Pleura,109.0,3,,U
19,q,13,add,Endometrial stromal sarcoma,8813,"Uterus, corpus",505.0,3,,U
19,q,13,add,Nonneoplastic epithelial disorder/lesion,9049,Thyroid,704.0,2,,U
19,p,13,del,"Acute myeloid leukemia, NOS",1101,,,2,,U
19,p,13,del,Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
19,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
19,p,13,del,"Mature B-cell neoplasm, NOS",1801,,,2,,U
19,p,13,del,Chronic lymphocytic leukemia,1802,,,3,,U
19,p,13,del,Diffuse large B-cell lymphoma,1820,,,7,,U
19,p,13,del,Adenocarcinoma,3111,Large intestine,227.0,3,,U
19,p,13,del,Adenocarcinoma,3111,Ovary,501.0,4,,U
19,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
19,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
19,q,13,del,"Acute myeloid leukemia, NOS",1101,,,4,,U
19,q,13,del,"Myelodysplastic syndrome, NOS",1501,,,3,,U
19,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
19,q,13,del,Multiple myeloma,1702,,,4,,U
19,q,13,del,Follicular lymphoma,1810,,,4,,U
19,q,13,del,Diffuse large B-cell lymphoma,1820,,,4,,U
19,q,13,del,Wilms tumor,3135,Kidney,301.0,2,,U
19,q,13,del,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,3,,U
19,q,13,del,"Osteosarcoma, NOS",8710,Skeleton,901.0,2,,U
19,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,p,13,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
19,p,13,der,Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
19,p,13,der,Idiopathic myelofibrosis,1403,,,2,,U
19,p,13,der,Refractory anemia with ringed sideroblasts,1507,,,2,,U
19,q,13,der,Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,q,13,der,Chronic lymphocytic leukemia,1802,,,4,,U
19,q,13,der,Diffuse large B-cell lymphoma,1820,,,2,,U
19,p,13,der,Diffuse large B-cell lymphoma,1820,,,2,,U
19,q,13,der,Diffuse large B-cell lymphoma,1820,,,2,,U
19,p,13,der,Adenocarcinoma,3111,Ovary,501.0,6,,U
19,q,13,der,Adenocarcinoma,3111,Ovary,501.0,6,,U
19,p,13,der,Myxofibrosarcoma,8137,Soft tissue,902.0,2,,U
19,q,13,der,Myxofibrosarcoma,8137,Soft tissue,902.0,2,,U
19,p,13,der,Leiomyosarcoma,8310,Soft tissue,902.0,2,,U
19,q,13,der,Leiomyosarcoma,8310,Soft tissue,902.0,2,,U
19,p,13,der,"Osteosarcoma, NOS",8710,Skeleton,901.0,2,,U
19,q,13,der,"Osteosarcoma, NOS",8710,Skeleton,901.0,2,,U
19,p,13,der,Follicular lymphoma,1810,,,2,,U
19,p,13,der,Mesothelioma,8810,Pleura,109.0,2,,U
19,q,13,der,Mesothelioma,8810,Pleura,109.0,2,,U
19,p,13,der,Acute erythroleukemia (FAB type M6),1112,,,2,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,p,13,der,Multiple myeloma,1702,,,3,,U
19,p,13,der,Meningioma,8804,Brain,801.0,2,,U
19,q,13,der,Multiple myeloma,1702,,,6,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
19,p,13,der,Multiple myeloma,1702,,,4,,U
19,q,13,der,Multiple myeloma,1702,,,7,,U
19,q,13,der,Retinoblastoma,5211,Eye,810.0,2,,U
19,p,13,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,,U
19,p,13,der,"Chondrosarcoma, NOS",8622,Skeleton,901.0,2,,U
19,q,13,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
19,q,13,der,Multiple myeloma,1702,,,7,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,p,13,der,Bilineage or biphenotypic leukemia,1020,,,3,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,313,,U
19,p,13,der,Follicular lymphoma,1810,,,2,,U
19,p,13,der,Burkitt lymphoma/leukemia,1822,,,5,,U
19,q,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,6,,U
19,p,13,der,Follicular lymphoma,1810,,,2,,U
19,q,13,der,Diffuse large B-cell lymphoma,1820,,,2,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,p,13,der,Multiple myeloma,1702,,,2,,U
19,q,13,der,B-cell lymphoma associated with hemophagocytic syndrome,1845,,,2,,U
19,p,13,der,Adenocarcinoma,3111,Kidney,301.0,2,,U
19,q,13,der,Chronic lymphocytic leukemia,1802,,,2,,U
19,p,13,der,Ewing sarcoma,8740,Unknown site,1410.0,2,,U
19,q,13,der,Adenocarcinoma,3111,Ovary,501.0,2,,U
19,p,13,der,Chronic lymphocytic leukemia,1802,,,3,,U
19,q,13,der,Multiple myeloma,1702,,,2,,U
19,q,13,der,Adenocarcinoma,3111,Breast,401.0,2,,U
19,p,13,der,Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
19,q,13,der,Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
19,q,13,der,Squamous cell carcinoma,3121,Lung,107.0,2,,U
19,p,13,der,Multiple myeloma,1702,,,3,,U
19,p,13,der,Diffuse large B-cell lymphoma,1820,,,2,,U
19,p,13,der,Adenocarcinoma,3111,Ovary,501.0,2,,U
19,q,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
19,p,13,der,"Acute myeloid leukemia, NOS",1101,,,3,,U
19,p,13,der,Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
19,p,13,der,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,4,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,6,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,p,13,der,Chronic lymphocytic leukemia,1802,,,2,,U
19,q,13,der,Chronic lymphocytic leukemia,1802,,,5,,U
19,q,13,der,"Chronic myeloid leukemia, t(9;22)",1202,,,2,,U
19,p,13,der,Neuroblastoma,5213,Adrenal,703.0,2,,U
19,p,13,der,"Acute myeloid leukemia, NOS",1101,,,3,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,p,13,der,Adenocarcinoma,3111,Ovary,501.0,2,,U
19,q,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,q,13,der,Adenocarcinoma,3111,Breast,401.0,2,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
19,q,13,der,Multiple myeloma,1702,,,2,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,q,13,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
19,p,13,dic,"Acute myeloid leukemia, NOS",1101,,,2,,U
19,q,13,dic,"Acute myeloid leukemia, NOS",1101,,,2,,U
19,q,13,dic,"Acute myeloid leukemia, NOS",1101,,,2,,U
19,p,13,dic,Meningioma,8804,Brain,801.0,3,,U
19,q,13,dic,"Muscle tumor, special type",8399,Lung,107.0,2,,U
19,p,13,hsr,Acute erythroleukemia (FAB type M6),1112,,,2,,U
19,p,13,r,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,q,13,r,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
19,p,13,r,Undifferentiated pleomorphic sarcoma,8541,Soft tissue,902.0,2,,U
19,q,13,r,Undifferentiated pleomorphic sarcoma,8541,Soft tissue,902.0,2,,U
20,q,13,inv,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
20,q,13,t,Adenocarcinoma,3111,Breast,401.0,2,"ATF6::SERINC3,PARD6B::CD48,UAP1::TSHZ2",B
20,q,13,t,Chronic lymphocytic leukemia,1802,,,2,,B
20,p,13,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
20,q,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,"PAX5::NCOA5,SERINC3::ZCCHC7,ZCCHC7::SERINC3",B
20,p,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,2,BCR::ABL1,B
20,q,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,4,"BCR::ABL1,BCR+",B
20,q,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,"KMT2A::BCAS4,KMT2A::PFDN4,KMT2A::STK4",B
20,q,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,B
20,q,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,IGH::CEBPB,B
20,q,13,t,Multiple myeloma,1702,,,2,,B
20,p,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,2,,B
20,q,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,2,,B
20,q,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,IGL+,B
20,q,13,t,"Acute myeloid leukemia, NOS",1101,,,4,,B
20,q,13,t,"Chronic myeloproliferative disorder, NOS",1401,,,2,,B
20,q,13,t,"Myelodysplastic syndrome, NOS",1501,,,18,,B
20,q,13,t,Refractory anemia with ringed sideroblasts,1507,,,4,,B
20,q,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,2,,B
20,q,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,2,,B
20,q,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,3,,B
20,p,13,add,"Acute myeloid leukemia, NOS",1101,,,11,,U
20,p,13,add,Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,3,,U
20,p,13,add,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,3,,U
20,p,13,add,Acute erythroleukemia (FAB type M6),1112,,,4,,U
20,p,13,add,"Chronic myeloid leukemia, t(9;22)",1202,,,3,,U
20,p,13,add,Refractory anemia with excess of blasts (FAB),1509,,,2,,U
20,p,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,4,,U
20,p,13,add,Multiple myeloma,1702,,,11,,U
20,p,13,add,Chronic lymphocytic leukemia,1802,,,4,,U
20,p,13,add,Diffuse large B-cell lymphoma,1820,,,5,,U
20,p,13,add,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,4,,U
20,p,13,add,Adenocarcinoma,3111,Large intestine,227.0,5,,U
20,p,13,add,Squamous cell carcinoma,3121,Lung,107.0,4,,U
20,p,13,add,Teratoma (mature and immature),3903,Testis,601.0,2,,U
20,p,13,add,Combined germ cell tumors,3905,Testis,601.0,3,,U
20,p,13,add,Malignant melanoma,6011,Skin,1101.0,2,,U
20,p,13,add,Undifferentiated pleomorphic sarcoma,8541,Soft tissue,902.0,2,,U
20,p,13,add,"Osteosarcoma, NOS",8710,Skeleton,901.0,3,,U
20,p,13,add,Giant cell tumor of bone,8734,Skeleton,901.0,2,,U
20,p,13,add,Endometrial stromal sarcoma,8813,"Uterus, corpus",505.0,2,,U
20,q,13,add,"Acute myeloid leukemia, NOS",1101,,,18,,U
20,q,13,add,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
20,q,13,add,"Chronic myeloid leukemia, t(9;22)",1202,,,2,,U
20,q,13,add,Essential thrombocythemia,1404,,,2,,U
20,q,13,add,"Myelodysplastic syndrome, NOS",1501,,,12,,U
20,q,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,,U
20,q,13,add,Multiple myeloma,1702,,,21,,U
20,q,13,add,Plasma cell leukemia,1708,,,3,,U
20,q,13,add,"Mature B-cell neoplasm, NOS",1801,,,3,,U
20,q,13,add,Chronic lymphocytic leukemia,1802,,,6,,U
20,q,13,add,B-prolymphocytic leukemia,1804,,,2,,U
20,q,13,add,Mantle cell lymphoma,1808,,,2,,U
20,q,13,add,Follicular lymphoma,1810,,,5,,U
20,q,13,add,Diffuse large B-cell lymphoma,1820,,,10,,U
20,q,13,add,Burkitt lymphoma/leukemia,1822,,,2,,U
20,q,13,add,Mycosis fungoides/Sézary syndrome,1906,,,2,,U
20,q,13,add,Adult T-cell lymphoma/leukemia (HTLV-1+),1926,,,3,,U
20,q,13,add,"Hodgkin disease, nodular sclerosis",2005,,,6,,U
20,q,13,add,Metaplastic carcinoma,3107,"Uterus, corpus",505.0,2,,U
20,q,13,add,Adenocarcinoma,3111,Lung,107.0,5,,U
20,q,13,add,Adenocarcinoma,3111,Stomach,216.0,2,,U
20,q,13,add,Adenocarcinoma,3111,Pancreas,218.0,4,,U
20,q,13,add,Adenocarcinoma,3111,Large intestine,227.0,2,,U
20,q,13,add,Adenocarcinoma,3111,Breast,401.0,8,,U
20,q,13,add,Adenocarcinoma,3111,Ovary,501.0,9,,U
20,q,13,add,Squamous cell carcinoma,3121,Oral cavity,203.0,2,,U
20,q,13,add,Squamous cell carcinoma,3121,Tongue,208.0,2,,U
20,q,13,add,Combined germ cell tumors,3905,Testis,601.0,3,,U
20,q,13,add,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,5,,U
20,q,13,add,Retinoblastoma,5211,Eye,810.0,2,,U
20,q,13,add,Neuroblastoma,5213,Adrenal,703.0,3,,U
20,q,13,add,Malignant melanoma,6011,Eye,810.0,2,,U
20,q,13,add,Myxofibrosarcoma,8137,Soft tissue,902.0,4,,U
20,q,13,add,Leiomyosarcoma,8310,Soft tissue,902.0,5,,U
20,q,13,add,Malignant peripheral nerve sheath tumor/Triton,8516,Soft tissue,902.0,5,,U
20,q,13,add,Undifferentiated pleomorphic sarcoma,8541,Soft tissue,902.0,4,,U
20,q,13,add,"Soft tissue tumor, special type",8599,Soft tissue,902.0,2,,U
20,q,13,add,"Osteosarcoma, NOS",8710,Skeleton,901.0,4,,U
20,q,13,add,Giant cell tumor of bone,8734,Skeleton,901.0,2,,U
20,q,13,add,Meningioma,8804,Brain,801.0,6,,U
20,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
20,q,13,del,"Acute myeloid leukemia, NOS",1101,,,107,,U
20,q,13,del,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
20,q,13,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,8,,U
20,q,13,del,Acute promyelocytic leukemia (FAB type M3),1106,,,3,,U
20,q,13,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,6,,U
20,q,13,del,Acute monoblastic leukemia (FAB type M5),1108,,,2,,U
20,q,13,del,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,2,,U
20,q,13,del,Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,,U
20,q,13,del,Acute erythroleukemia (FAB type M6),1112,,,5,,U
20,q,13,del,Acute megakaryoblastic leukemia (FAB type M7),1113,,,4,,U
20,q,13,del,"Chronic myeloid leukemia, t(9;22)",1202,,,25,,U
20,q,13,del,"Myelodysplastic/myeloproliferative disease, NOS",1301,,,4,,U
20,q,13,del,Chronic myelomonocytic leukemia,1302,,,11,,U
20,q,13,del,"Chronic myeloproliferative disorder, NOS",1401,,,7,,U
20,q,13,del,Polycythemia vera,1402,,,26,,U
20,q,13,del,Idiopathic myelofibrosis,1403,,,8,,U
20,q,13,del,Essential thrombocythemia,1404,,,9,,U
20,q,13,del,"Myelodysplastic syndrome, NOS",1501,,,52,,U
20,q,13,del,Refractory anemia,1505,,,18,,U
20,q,13,del,Refractory anemia with ringed sideroblasts,1507,,,14,,U
20,q,13,del,Refractory anemia with excess of blasts (FAB),1509,,,20,,U
20,q,13,del,Refractory cytopenia with multilineage dysplasia,1515,,,7,,U
20,q,13,del,Refractory anemia with excess blasts-1,1519,,,2,,U
20,q,13,del,Refractory anemia with excess blasts-2,1521,,,4,,U
20,q,13,del,"Myelodysplastic syndrome, special type",1599,,,4,,U
20,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,,U
20,q,13,del,Multiple myeloma,1702,,,8,,U
20,q,13,del,"Mature B-cell neoplasm, NOS",1801,,,2,,U
20,q,13,del,Follicular lymphoma,1810,,,7,,U
20,q,13,del,Diffuse large B-cell lymphoma,1820,,,2,,U
20,q,13,del,"Peripheral T-cell lymphoma, unspecified",1908,,,2,,U
20,q,13,del,"Hodgkin disease, nodular sclerosis",2005,,,2,,U
20,q,13,del,Mastocytosis,2430,,,3,,U
20,q,13,del,Nonneoplastic hematologic disorder/lesion,9029,,,15,,U
20,q,13,del,"Acute myeloid leukemia, NOS",1101,,,8,,U
20,q,13,del,"Myelodysplastic syndrome, NOS",1501,,,2,,U
20,q,13,del,Refractory anemia,1505,,,3,,U
20,q,13,del,Refractory anemia with ringed sideroblasts,1507,,,3,,U
20,q,13,del,Refractory anemia with excess of blasts (FAB),1509,,,4,,U
20,q,13,del,"Acute myeloid leukemia, NOS",1101,,,10,,U
20,q,13,del,Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
20,q,13,del,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,2,,U
20,q,13,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,3,,U
20,q,13,del,Acute promyelocytic leukemia (FAB type M3),1106,,,3,,U
20,q,13,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,5,,U
20,q,13,del,Acute erythroleukemia (FAB type M6),1112,,,2,,U
20,q,13,del,Polycythemia vera,1402,,,2,,U
20,q,13,del,Essential thrombocythemia,1404,,,2,,U
20,q,13,del,"Myelodysplastic syndrome, NOS",1501,,,4,,U
20,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
20,q,13,del,Multiple myeloma,1702,,,2,,U
20,q,13,del,Diffuse large B-cell lymphoma,1820,,,2,,U
20,q,13,del,Squamous cell carcinoma,3121,Tongue,208.0,2,,U
20,q,13,del,Teratoma (mature and immature),3903,Testis,601.0,2,,U
20,q,13,del,Malignant peripheral nerve sheath tumor/Triton,8516,Soft tissue,902.0,2,,U
20,q,13,del,"Acute myeloid leukemia, NOS",1101,,,2,,U
20,q,13,del,"Acute myeloid leukemia, NOS",1101,,,2,,U
20,q,13,del,Essential thrombocythemia,1404,,,2,,U
20,q,13,del,Essential thrombocythemia,1404,,,2,,U
20,q,13,del,"Myelodysplastic syndrome, NOS",1501,,,3,,U
20,q,13,del,"Myelodysplastic syndrome, NOS",1501,,,3,,U
20,q,13,del,Refractory anemia with excess of blasts (FAB),1509,,,2,,U
20,q,13,del,Refractory anemia with excess of blasts (FAB),1509,,,2,,U
20,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
20,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
20,p,13,der,Multiple myeloma,1702,,,2,,U
20,q,13,der,Multiple myeloma,1702,,,2,,U
20,q,13,der,"Myelodysplastic syndrome, NOS",1501,,,4,,U
20,q,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
20,p,13,der,Multiple myeloma,1702,,,3,,U
20,q,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
20,q,13,der,Multiple myeloma,1702,,,4,,U
20,p,13,der,Multiple myeloma,1702,,,4,,U
20,q,13,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
20,q,13,der,Multiple myeloma,1702,,,2,,U
20,q,13,der,Burkitt lymphoma/leukemia,1822,,,2,,U
20,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
20,q,13,der,Adenocarcinoma,3111,Kidney,301.0,2,,U
20,p,13,der,Adenocarcinoma,3111,Large intestine,227.0,2,,U
20,p,13,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
20,p,13,der,Chronic lymphocytic leukemia,1802,,,2,,U
20,q,13,der,"Acute myeloid leukemia, NOS",1101,,,2,,U
20,q,13,der,"Myelodysplastic syndrome, NOS",1501,,,3,,U
20,q,13,der,"Myelodysplastic syndrome, NOS",1501,,,3,,U
20,q,13,der,Refractory cytopenia with multilineage dysplasia,1515,,,3,,U
20,q,13,der,Refractory cytopenia with multilineage dysplasia,1515,,,3,,U
20,q,13,der,Refractory cytopenia with multilineage dysplasia and ringed sideroblasts,1517,,,3,,U
20,q,13,der,Refractory cytopenia with multilineage dysplasia and ringed sideroblasts,1517,,,3,,U
20,q,13,der,Refractory anemia,1505,,,3,,U
20,q,13,der,Refractory anemia,1505,,,3,,U
20,q,13,der,Refractory anemia with excess of blasts (FAB),1509,,,2,,U
20,q,13,der,Refractory anemia with excess of blasts (FAB),1509,,,2,,U
20,q,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
20,q,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
20,p,13,dup,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
20,q,13,ider,"Acute myeloid leukemia, NOS",1101,,,3,,U
20,q,13,ider,"Myelodysplastic syndrome, NOS",1501,,,2,,U
20,q,13,ider,Refractory anemia,1505,,,5,,U
21,p,13,tas,Meningioma,8804,Brain,801.0,2,,B
21,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,2,,B
21,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,4,,B
21,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,4,,B
21,p,13,tas,Nonneoplastic epithelial disorder/lesion,9049,Thyroid,704.0,3,,B
21,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,7,,B
21,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,2,,B
21,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,2,,B
21,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,8,,B
21,p,13,add,"Acute myeloid leukemia, NOS",1101,,,4,,U
21,p,13,add,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,4,,U
21,p,13,add,Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,U
21,p,13,add,Multiple myeloma,1702,,,9,,U
21,p,13,add,Chronic lymphocytic leukemia,1802,,,2,,U
21,p,13,add,Mantle cell lymphoma,1808,,,2,,U
21,p,13,add,Diffuse large B-cell lymphoma,1820,,,3,,U
21,p,13,add,T-prolymphocytic leukemia,1902,,,2,,U
21,p,13,add,"Peripheral T-cell lymphoma, unspecified",1908,,,3,,U
21,p,13,add,"Hodgkin disease, mixed cellularity",2003,,,2,,U
21,p,13,add,Adenocarcinoma,3111,Breast,401.0,2,,U
21,p,13,add,Squamous cell carcinoma,3121,Larynx,105.0,2,,U
21,p,13,add,Malignant melanoma,6011,Unknown site,1410.0,4,,U
21,p,13,add,Meningioma,8804,Brain,801.0,2,,U
21,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,2,,U
21,p,13,der,Chronic lymphocytic leukemia,1802,,,2,,U
22,q,13,t,Acute megakaryoblastic leukemia (FAB type M7),1113,,,65,RBM15::MRTFA,B
22,q,13,t,"Acute myeloid leukemia, NOS",1101,,,2,,B
22,q,13,t,Acute megakaryoblastic leukemia (FAB type M7),1113,,,2,,B
22,q,13,t,"Acute myeloid leukemia, NOS",1101,,,2,KAT6A::EP300,B
22,q,13,t,Acute monoblastic leukemia (FAB type M5),1108,,,2,KAT6A::EP300,B
22,q,13,t,Multiple myeloma,1702,,,3,,B
22,q,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,4,BCR::ABL1,B
22,q,13,t,"Chronic myeloid leukemia, t(9;22)",1202,,,3,,B
22,q,13,t,"Acute myeloid leukemia, NOS",1101,,,3,"KMT2A::EP300,KMT2A::SEPTIN3",B
22,q,13,t,Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,2,KMT2A::EP300,B
22,q,13,t,Ewing sarcoma,8740,Skeleton,901.0,2,,B
22,q,13,t,"Acute myeloid leukemia, NOS",1101,,,2,ETV6+,B
22,q,13,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
22,q,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,6,"EP300::ZNF384,LPAR5::EP300",B
22,q,13,t,Clear cell sarcoma,8531,Soft tissue,902.0,6,,B
22,q,13,t,Chronic lymphocytic leukemia,1802,,,2,,B
22,q,13,t,Dermatofibrosarcoma protuberans/Bednar tumor/giant cell fibroblastoma,8128,Soft tissue,902.0,2,COL1A1::PDGFB,B
22,q,13,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,B
22,q,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,5,,B
22,q,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,2,,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,2,,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,2,,B
22,q,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,3,,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,6,,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,5,,B
22,p,13,tas,Meningioma,8804,Brain,801.0,2,,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,5,,B
22,p,13,tas,Nonneoplastic epithelial disorder/lesion,9049,Thyroid,704.0,3,,B
22,q,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,3,,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,3,,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,8,,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,3,,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,3,,B
22,p,13,add,"Acute myeloid leukemia, NOS",1101,,,7,,U
22,p,13,add,Refractory anemia with excess of blasts (FAB),1509,,,2,,U
22,p,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,3,,U
22,p,13,add,Multiple myeloma,1702,,,2,,U
22,p,13,add,Chronic lymphocytic leukemia,1802,,,2,,U
22,p,13,add,Mantle cell lymphoma,1808,,,2,,U
22,p,13,add,Diffuse large B-cell lymphoma,1820,,,2,,U
22,p,13,add,"Mature T- and NK-cell neoplasm, NOS",1901,,,2,,U
22,p,13,add,T-prolymphocytic leukemia,1902,,,2,,U
22,p,13,add,"Carcinoma, NOS",3102,Ovary,501.0,2,,U
22,p,13,add,Malignant melanoma,6011,Eye,810.0,2,,U
22,q,13,add,"Acute myeloid leukemia, NOS",1101,,,19,,U
22,q,13,add,Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,2,,U
22,q,13,add,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,4,,U
22,q,13,add,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,2,,U
22,q,13,add,Acute myelomonocytic leukemia (FAB type M4),1107,,,2,,U
