Chromosome,Arm,Band,Abnormality,MorphName,Morph,TopoName,Topo,CaseCount,Gene,Type
9,p,13,t,Diffuse large B-cell lymphoma,1820,,,12,"MYC::ZBTB5,MYC::ZCCHC7",B
9,p,13,t,Splenic marginal zone B-cell lymphoma,1816,,,8,IGH::PAX5,B
9,p,13,t,Diffuse large B-cell lymphoma,1820,,,16,"IGH::PAX5,IGH+",B
9,p,13,add,"Acute myeloid leukemia, NOS",1101,,,13,,U
9,p,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,65,,U
9,p,13,add,Multiple myeloma,1702,,,8,,U
9,p,13,add,Diffuse large B-cell lymphoma,1820,,,13,,U
9,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,111,PAX5::JAK2,U
9,p,13,del,Multiple myeloma,1702,,,11,,U
9,p,13,del,Follicular lymphoma,1810,,,10,,U
9,p,13,del,Diffuse large B-cell lymphoma,1820,,,9,,U
9,p,13,del,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,14,,U
9,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,33,PAX5::JAK2,U
9,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,33,PAX5::JAK2,U
9,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,26,,U
9,q,13,del,"Acute myeloid leukemia, NOS",1101,,,38,,U
9,q,13,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,40,,U
9,q,13,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,9,,U
9,p,13,dic,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,,U
9,p,13,dic,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,PAX5::ETV6,U
9,p,13,dic,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,72,"PAX5::ASXL1,PAX5::KIF3B,PAX5::NOL4L,ZCCHC7+",U
X,q,13,t,"Myelodysplastic syndrome, NOS",1501,,,18,,B
X,q,13,idic,"Acute myeloid leukemia, NOS",1101,,,11,,U
10,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,16,,B
10,p,13,t,"Acute myeloid leukemia, NOS",1101,,,8,,B
10,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,22,,B
10,p,13,add,"Acute myeloid leukemia, NOS",1101,,,9,,U
11,q,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,21,"BCR::ABL1,BCR+,GSTP1+",B
11,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,103,"LMO2::TRA,LMO2+,TRA::LMO2,TRA+,TRD::LMO2,TRD+",B
11,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,B
11,q,13,t,Multiple myeloma,1702,,,154,"CCND1+,IGH::CCND1,IGH::MRPL21",B
11,q,13,t,Plasma cell leukemia,1708,,,24,"IGH::CCND1,IGH+",B
11,q,13,t,"Mature B-cell neoplasm, NOS",1801,,,21,"CCND1+,IGH::CCND1,IGH+",B
11,q,13,t,Chronic lymphocytic leukemia,1802,,,90,"IGH::CCND1,IGH+",B
11,q,13,t,B-prolymphocytic leukemia,1804,,,16,IGH::CCND1,B
11,q,13,t,Mantle cell lymphoma,1808,,,468,IGH::CCND1,B
11,q,13,t,Splenic marginal zone B-cell lymphoma,1816,,,15,CCND1+,B
11,q,13,t,Diffuse large B-cell lymphoma,1820,,,12,IGH::CCND1,B
11,p,13,add,"Acute myeloid leukemia, NOS",1101,,,8,,U
11,p,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,U
11,p,13,add,Adenocarcinoma,3111,Ovary,501.0,8,,U
11,q,13,add,"Acute myeloid leukemia, NOS",1101,,,10,,U
11,q,13,add,Multiple myeloma,1702,,,11,,U
11,p,13,del,"Acute myeloid leukemia, NOS",1101,,,10,,U
11,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,11,LMO2+,U
11,q,13,del,"Acute myeloid leukemia, NOS",1101,,,8,,U
11,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,22,,U
11,q,13,del,Multiple myeloma,1702,,,15,,U
11,q,13,del,Chronic lymphocytic leukemia,1802,,,18,,U
11,q,13,del,"Acute myeloid leukemia, NOS",1101,,,16,,U
11,q,13,del,Acute monoblastic leukemia (FAB type M5),1108,,,8,,U
11,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,,U
11,q,13,del,Chronic lymphocytic leukemia,1802,,,31,,U
11,q,13,der,Acute monoblastic leukemia (FAB type M5),1108,,,8,,U
11,q,13,der,Mantle cell lymphoma,1808,,,30,,U
11,q,13,der,Multiple myeloma,1702,,,54,,U
11,q,13,der,Plasma cell leukemia,1708,,,10,,U
11,q,13,der,Chronic lymphocytic leukemia,1802,,,10,,U
11,q,13,der,Mantle cell lymphoma,1808,,,33,,U
12,p,13,t,"Acute myeloid leukemia, NOS",1101,,,43,ETV6::MECOM,B
12,p,13,t,"Myelodysplastic syndrome, NOS",1501,,,8,,B
12,p,13,t,"Acute myeloid leukemia, NOS",1101,,,15,ETV6::CHIC2,B
12,p,13,t,"Acute myeloid leukemia, NOS",1101,,,9,,B
12,p,13,t,Chronic myelomonocytic leukemia,1302,,,12,,B
12,p,13,t,"Chronic myeloproliferative disorder, NOS",1401,,,8,ETV6+,B
12,p,13,t,"Acute myeloid leukemia, NOS",1101,,,19,"ETV6::LMBR1,ETV6+,MNX1::ETV6,NOM1::ETV6",B
12,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,"ETV6::NUFIP1,ETV6+",B
12,q,13,t,"Liposarcoma, myxoid/round cell",8034,Soft tissue,902.0,91,"DDIT3+,FUS::DDIT3",B
12,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,B
12,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,"ING4::C17ORF50,SYNRG::ZNF384,TAF15::ZNF384,ZNF384::TAF15",B
12,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,,B
12,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,447,"ETS2::ETV6,ETV6::RUNX1,PDE9A::VWF,RUNX1::ATF7IP,RUNX1::DDX47,RUNX1::ETV6",B
12,p,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,9,,B
12,q,13,t,Clear cell sarcoma,8531,Soft tissue,902.0,10,EWSR1::ATF1,B
12,p,13,add,"Acute myeloid leukemia, NOS",1101,,,42,ETV6+,U
12,p,13,add,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,10,,U
12,p,13,add,"Myelodysplastic syndrome, NOS",1501,,,13,,U
12,p,13,add,Refractory anemia with excess of blasts (FAB),1509,,,9,,U
12,p,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,75,ETV6+,U
12,p,13,add,Multiple myeloma,1702,,,30,,U
12,p,13,add,Chronic lymphocytic leukemia,1802,,,14,,U
12,p,13,add,Follicular lymphoma,1810,,,9,,U
12,p,13,add,Diffuse large B-cell lymphoma,1820,,,22,,U
12,p,13,add,Adenocarcinoma,3111,Lung,107.0,8,,U
12,p,13,add,Adenocarcinoma,3111,Breast,401.0,13,,U
12,p,13,add,Adenocarcinoma,3111,Ovary,501.0,11,,U
12,p,13,add,Teratoma (mature and immature),3903,Testis,601.0,13,,U
12,p,13,add,"Osteosarcoma, NOS",8710,Skeleton,901.0,9,,U
12,q,13,add,"Acute myeloid leukemia, NOS",1101,,,8,,U
12,p,13,del,"Acute myeloid leukemia, NOS",1101,,,14,ETV6+,U
12,p,13,del,Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,8,,U
12,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,92,ETV6+,U
12,p,13,del,Chronic lymphocytic leukemia,1802,,,10,,U
12,p,13,del,"Acute myeloid leukemia, NOS",1101,,,38,,U
12,p,13,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,9,,U
12,p,13,del,"Myelodysplastic syndrome, NOS",1501,,,11,,U
12,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,17,,U
12,p,13,del,Multiple myeloma,1702,,,11,,U
12,p,13,del,"Acute myeloid leukemia, NOS",1101,,,23,,U
12,p,13,del,Acute myelomonocytic leukemia (FAB type M4),1107,,,8,,U
12,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,52,,U
12,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,42,ETV6+,U
12,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,42,ETV6+,U
12,q,13,der,"Liposarcoma, myxoid/round cell",8034,Soft tissue,902.0,9,,U
12,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,19,,U
12,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,63,,U
12,p,13,dic,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,PAX5::ETV6,U
12,q,13,dup,Follicular lymphoma,1810,,,9,,U
12,q,13,dup,Follicular lymphoma,1810,,,9,,U
12,p,13,ider,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
13,q,13,del,Chronic lymphocytic leukemia,1802,,,18,,U
13,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,,U
13,q,13,del,Chronic lymphocytic leukemia,1802,,,31,,U
13,q,13,del,Chronic lymphocytic leukemia,1802,,,10,,U
14,q,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,B
16,p,13,inv,"Acute myeloid leukemia, NOS",1101,,,296,CBFB::MYH11,B
16,p,13,inv,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,32,CBFB::MYH11,B
16,p,13,inv,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,82,CBFB::MYH11,B
16,p,13,inv,Acute myelomonocytic leukemia (FAB type M4),1107,,,668,"CBFB::MYH11,MYH11+",B
16,p,13,inv,Acute monoblastic leukemia (FAB type M5),1108,,,15,CBFB::MYH11,B
16,p,13,inv,"Chronic myeloid leukemia, t(9;22)",1202,,,37,CBFB::MYH11,B
16,p,13,inv,Acute megakaryoblastic leukemia (FAB type M7),1113,,,8,CBFA2T3::GLIS2,B
16,p,13,t,"Acute myeloid leukemia, NOS",1101,,,25,KAT6A::CREBBP,B
16,p,13,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,35,"CREBBP+,KAT6A::CREBBP,KAT6A+",B
16,p,13,t,Acute monoblastic leukemia (FAB type M5),1108,,,29,"CREBBP::KAT6A,CREBBP+,KAT6A::CREBBP,KAT6A+",B
16,p,13,t,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,42,"CREBBP+,KAT6A::CREBBP,KAT6A+",B
16,p,13,t,Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,22,"CREBBP+,KAT6A::CREBBP",B
16,p,13,t,"Acute myeloid leukemia, NOS",1101,,,15,CBFB::MYH11,B
16,p,13,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,38,"CBFB::MYH11,MYH11::CBFB",B
16,p,13,add,"Acute myeloid leukemia, NOS",1101,,,33,,U
16,p,13,add,Acute megakaryoblastic leukemia (FAB type M7),1113,,,9,,U
16,p,13,add,"Myelodysplastic syndrome, NOS",1501,,,8,,U
16,p,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,24,,U
16,p,13,add,Multiple myeloma,1702,,,15,,U
16,p,13,add,"Mature B-cell neoplasm, NOS",1801,,,8,,U
16,p,13,add,Chronic lymphocytic leukemia,1802,,,9,,U
16,p,13,add,Follicular lymphoma,1810,,,11,,U
16,p,13,add,Diffuse large B-cell lymphoma,1820,,,16,,U
16,p,13,add,Adenocarcinoma,3111,Breast,401.0,9,,U
16,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
16,q,13,der,Wilms tumor,3135,Kidney,301.0,12,,U
16,q,13,der,Ewing sarcoma,8740,Skeleton,901.0,11,,U
17,p,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,8,BCR::ABL1,B
17,p,13,t,Endometrial stromal sarcoma,8813,"Uterus, corpus",505.0,16,YWHAE::NUTM2B,B
17,p,13,add,"Acute myeloid leukemia, NOS",1101,,,51,,U
17,p,13,add,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,14,,U
17,p,13,add,Acute myelomonocytic leukemia (FAB type M4),1107,,,8,,U
17,p,13,add,"Chronic myeloid leukemia, t(9;22)",1202,,,11,,U
17,p,13,add,"Myelodysplastic syndrome, NOS",1501,,,11,,U
17,p,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,17,,U
17,p,13,add,Multiple myeloma,1702,,,23,,U
17,p,13,add,"Mature B-cell neoplasm, NOS",1801,,,11,,U
17,p,13,add,Chronic lymphocytic leukemia,1802,,,27,,U
17,p,13,add,Mantle cell lymphoma,1808,,,9,,U
17,p,13,add,Follicular lymphoma,1810,,,17,,U
17,p,13,add,Diffuse large B-cell lymphoma,1820,,,23,,U
17,p,13,add,"Osteosarcoma, NOS",8710,Skeleton,901.0,8,,U
17,p,13,del,"Acute myeloid leukemia, NOS",1101,,,16,,U
17,p,13,del,Chronic lymphocytic leukemia,1802,,,11,,U
17,p,13,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
19,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,,B
19,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,204,"TCF3::PBX1,TCF3+",B
19,p,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,12,BCR::ABL1,B
19,q,13,t,"Chronic myeloid leukemia, aberrant translocation",1203,,,12,BCR::ABL1,B
19,p,13,t,Bilineage or biphenotypic leukemia,1020,,,18,"KMT2A::ELL,KMT2A::MLLT1",B
19,p,13,t,"Acute myeloid leukemia, NOS",1101,,,72,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::MYO1F,KMT2A::SH3GL1,KMT2A::VAV1,KMT2A+,WDR18::H2AX",B
19,p,13,t,Acute myeloblastic leukemia with minimal differentiation (FAB type M0),1102,,,8,"KMT2A::MLLT1,KMT2A+",B
19,p,13,t,Acute myeloblastic leukemia without maturation (FAB type M1),1103,,,23,KMT2A+,B
19,p,13,t,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,26,"KMT2A::ELL,KMT2A::MLLT1,KMT2A+",B
19,p,13,t,Acute myelomonocytic leukemia (FAB type M4),1107,,,43,"KMT2A::ELL,KMT2A::MLLT1,KMT2A+",B
19,p,13,t,Acute monoblastic leukemia (FAB type M5),1108,,,30,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::MYO1F",B
19,p,13,t,Acute monoblastic leukemia without differentiation (FAB type M5a),1109,,,28,"KMT2A::MLLT1,KMT2A+",B
19,p,13,t,Acute monoblastic leukemia with differentiation (FAB type M5b),1110,,,19,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::SUGP2",B
19,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,166,"KMT2A::ELL,KMT2A::MLLT1,KMT2A::RANBP3,KMT2A+",B
19,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,12,IGH::EPOR,B
19,q,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,32,"IGH::CEBPA,IGH::CEBPG",B
19,q,13,t,"Mature B-cell neoplasm, NOS",1801,,,13,"IGH::BCL3,IGH+",B
19,q,13,t,Chronic lymphocytic leukemia,1802,,,181,"IGH::BCL3,IGH+",B
19,q,13,t,Nodal marginal zone B-cell lymphoma,1814,,,53,IGH::BCL3,B
19,q,13,t,Diffuse large B-cell lymphoma,1820,,,16,"IGH::BCL3,IGH::NECTIN2,IGH::SPIB",B
19,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,,B
19,p,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,TCF3::HLF,B
19,p,13,add,"Acute myeloid leukemia, NOS",1101,,,66,,U
19,p,13,add,Acute erythroleukemia (FAB type M6),1112,,,19,,U
19,p,13,add,Acute megakaryoblastic leukemia (FAB type M7),1113,,,13,,U
19,p,13,add,"Chronic myeloid leukemia, t(9;22)",1202,,,10,,U
19,p,13,add,"Myelodysplastic syndrome, NOS",1501,,,26,,U
19,p,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,76,,U
19,p,13,add,Multiple myeloma,1702,,,37,,U
19,p,13,add,Chronic lymphocytic leukemia,1802,,,14,,U
19,p,13,add,Follicular lymphoma,1810,,,8,,U
19,p,13,add,Diffuse large B-cell lymphoma,1820,,,30,,U
19,p,13,add,Adenocarcinoma,3111,Kidney,301.0,9,,U
19,p,13,add,Adenocarcinoma,3111,Breast,401.0,8,,U
19,p,13,add,Adenocarcinoma,3111,Ovary,501.0,29,,U
19,p,13,add,Myxofibrosarcoma,8137,Soft tissue,902.0,8,,U
19,q,13,add,"Acute myeloid leukemia, NOS",1101,,,44,,U
19,q,13,add,"Chronic myeloid leukemia, t(9;22)",1202,,,10,,U
19,q,13,add,"Myelodysplastic syndrome, NOS",1501,,,15,,U
19,q,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,31,,U
19,q,13,add,Multiple myeloma,1702,,,63,,U
19,q,13,add,"Mature B-cell neoplasm, NOS",1801,,,13,,U
19,q,13,add,Chronic lymphocytic leukemia,1802,,,16,,U
19,q,13,add,Follicular lymphoma,1810,,,20,,U
19,q,13,add,Diffuse large B-cell lymphoma,1820,,,63,,U
19,q,13,add,Adenocarcinoma,3111,Lung,107.0,10,,U
19,q,13,add,Adenocarcinoma,3111,Pancreas,218.0,15,,U
19,q,13,add,Adenocarcinoma,3111,Kidney,301.0,8,,U
19,q,13,add,Adenocarcinoma,3111,Breast,401.0,14,,U
19,q,13,add,Adenocarcinoma,3111,Ovary,501.0,24,,U
19,q,13,add,Squamous cell carcinoma,3121,Lung,107.0,8,,U
19,q,13,add,"Astrocytoma, grade III-IV/Glioblastoma",5104,Brain,801.0,10,,U
19,q,13,add,Leiomyosarcoma,8310,Soft tissue,902.0,11,,U
19,q,13,add,Malignant peripheral nerve sheath tumor/Triton,8516,Soft tissue,902.0,9,,U
19,q,13,add,Undifferentiated pleomorphic sarcoma,8541,Soft tissue,902.0,13,,U
19,q,13,add,"Osteosarcoma, NOS",8710,Skeleton,901.0,14,,U
19,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
19,p,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,,U
19,p,13,der,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,313,,U
20,q,13,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,IGH::CEBPB,B
20,q,13,t,"Myelodysplastic syndrome, NOS",1501,,,18,,B
20,p,13,add,"Acute myeloid leukemia, NOS",1101,,,11,,U
20,p,13,add,Multiple myeloma,1702,,,11,,U
20,q,13,add,"Acute myeloid leukemia, NOS",1101,,,18,,U
20,q,13,add,"Myelodysplastic syndrome, NOS",1501,,,12,,U
20,q,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,13,,U
20,q,13,add,Multiple myeloma,1702,,,21,,U
20,q,13,add,Diffuse large B-cell lymphoma,1820,,,10,,U
20,q,13,add,Adenocarcinoma,3111,Breast,401.0,8,,U
20,q,13,add,Adenocarcinoma,3111,Ovary,501.0,9,,U
20,q,13,del,"Acute myeloid leukemia, NOS",1101,,,107,,U
20,q,13,del,Acute myeloblastic leukemia with maturation (FAB type M2),1104,,,8,,U
20,q,13,del,"Chronic myeloid leukemia, t(9;22)",1202,,,25,,U
20,q,13,del,Chronic myelomonocytic leukemia,1302,,,11,,U
20,q,13,del,Polycythemia vera,1402,,,26,,U
20,q,13,del,Idiopathic myelofibrosis,1403,,,8,,U
20,q,13,del,Essential thrombocythemia,1404,,,9,,U
20,q,13,del,"Myelodysplastic syndrome, NOS",1501,,,52,,U
20,q,13,del,Refractory anemia,1505,,,18,,U
20,q,13,del,Refractory anemia with ringed sideroblasts,1507,,,14,,U
20,q,13,del,Refractory anemia with excess of blasts (FAB),1509,,,20,,U
20,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,18,,U
20,q,13,del,Multiple myeloma,1702,,,8,,U
20,q,13,del,Nonneoplastic hematologic disorder/lesion,9029,,,15,,U
20,q,13,del,"Acute myeloid leukemia, NOS",1101,,,8,,U
20,q,13,del,"Acute myeloid leukemia, NOS",1101,,,10,,U
21,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,8,,B
21,p,13,add,Multiple myeloma,1702,,,9,,U
22,q,13,t,Acute megakaryoblastic leukemia (FAB type M7),1113,,,65,RBM15::MRTFA,B
22,p,13,tas,Giant cell tumor of bone,8734,Skeleton,901.0,8,,B
22,q,13,add,"Acute myeloid leukemia, NOS",1101,,,19,,U
22,q,13,add,Acute megakaryoblastic leukemia (FAB type M7),1113,,,8,,U
22,q,13,add,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,20,,U
22,q,13,add,Multiple myeloma,1702,,,17,,U
22,q,13,add,Chronic lymphocytic leukemia,1802,,,9,,U
22,q,13,add,Follicular lymphoma,1810,,,9,,U
22,q,13,add,Diffuse large B-cell lymphoma,1820,,,14,,U
22,q,13,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,BCR+,U
22,q,13,del,Multiple myeloma,1702,,,11,,U
22,q,13,der,Acute megakaryoblastic leukemia (FAB type M7),1113,,,15,,U
22,q,13,der,Dermatofibrosarcoma protuberans/Bednar tumor/giant cell fibroblastoma,8128,Soft tissue,902.0,8,,U
3,p,14,del,Adenocarcinoma,3111,Kidney,301.0,28,,U
3,p,14,del,Adenocarcinoma,3111,Breast,401.0,8,,U
3,p,14,del,Adenocarcinoma,3111,Breast,401.0,13,,U
3,p,14,del,Adenocarcinoma,3111,Breast,401.0,9,,U
3,p,14,del,"Undifferentiated carcinoma, small cell",3105,Lung,107.0,10,,U
4,p,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
5,q,14,del,"Acute myeloid leukemia, NOS",1101,,,10,,U
5,q,14,del,Refractory anemia,1505,,,8,,U
5,q,14,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
5,q,14,del,Refractory anemia,1505,,,16,,U
5,q,14,del,"Acute myeloid leukemia, NOS",1101,,,140,,U
5,q,14,del,"Myelodysplastic syndrome, NOS",1501,,,16,,U
5,q,14,del,Refractory anemia,1505,,,27,,U
5,q,14,del,Refractory anemia with excess blasts-2,1521,,,8,,U
6,q,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,,U
11,q,14,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,"MLLT10::EED,MLLT10::PICALM,PICALM::MLLT10,PICALM+",B
11,q,14,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,16,,B
11,q,14,del,"Acute myeloid leukemia, NOS",1101,,,8,KMT2A+,U
11,q,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,19,KMT2A+,U
11,q,14,del,Chronic lymphocytic leukemia,1802,,,19,,U
11,q,14,del,Adenocarcinoma,3111,Breast,401.0,8,INTS4::GAB2,U
11,q,14,del,"Acute myeloid leukemia, NOS",1101,,,10,KMT2A+,U
11,q,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,16,KMT2A+,U
11,q,14,del,Chronic lymphocytic leukemia,1802,,,34,,U
11,q,14,del,Chronic lymphocytic leukemia,1802,,,13,,U
11,q,14,del,Chronic lymphocytic leukemia,1802,,,8,,U
12,q,14,t,Lipoma,8004,Soft tissue,902.0,12,"HMGA2::PLPP3,HMGA2+",B
12,q,14,t,Lipoma,8004,Soft tissue,902.0,11,,B
12,q,14,t,Lipoma,8004,Soft tissue,902.0,11,"HMGA2::LPP,HMGA2+",B
13,q,14,t,Alveolar rhabdomyosarcoma,8322,Soft tissue,902.0,20,,B
13,q,14,t,Alveolar rhabdomyosarcoma,8322,Soft tissue,902.0,8,"PAX3::FOXO1,PAX3+",B
13,q,14,t,Alveolar rhabdomyosarcoma,8322,Soft tissue,902.0,9,,B
13,q,14,t,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,10,"ETV6::NUFIP1,ETV6+",B
13,q,14,del,"Acute myeloid leukemia, NOS",1101,,,23,,U
13,q,14,del,Acute megakaryoblastic leukemia (FAB type M7),1113,,,14,,U
13,q,14,del,Idiopathic myelofibrosis,1403,,,13,,U
13,q,14,del,"Myelodysplastic syndrome, NOS",1501,,,24,,U
13,q,14,del,Refractory anemia,1505,,,10,,U
13,q,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,29,,U
13,q,14,del,Multiple myeloma,1702,,,17,,U
13,q,14,del,Chronic lymphocytic leukemia,1802,,,88,,U
13,q,14,del,Follicular lymphoma,1810,,,10,,U
13,q,14,del,Diffuse large B-cell lymphoma,1820,,,17,,U
13,q,14,del,Chronic lymphocytic leukemia,1802,,,18,,U
13,q,14,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
13,q,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,20,,U
13,q,14,del,Chronic lymphocytic leukemia,1802,,,55,,U
13,q,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
13,q,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,8,,U
13,q,14,del,Multiple myeloma,1702,,,20,,U
13,q,14,del,Multiple myeloma,1702,,,20,,U
13,q,14,del,Chronic lymphocytic leukemia,1802,,,39,,U
13,q,14,del,Chronic lymphocytic leukemia,1802,,,39,,U
13,q,14,del,Chronic lymphocytic leukemia,1802,,,112,,U
13,q,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,14,,U
13,q,14,del,Multiple myeloma,1702,,,9,,U
13,q,14,del,Chronic lymphocytic leukemia,1802,,,70,,U
13,q,14,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,9,,U
5,p,15,add,"Acute myeloid leukemia, NOS",1101,,,12,,U
5,p,15,add,Multiple myeloma,1702,,,11,,U
5,p,15,add,Chronic lymphocytic leukemia,1802,,,10,,U
5,p,15,add,Mantle cell lymphoma,1808,,,9,,U
5,p,15,add,Diffuse large B-cell lymphoma,1820,,,10,,U
5,p,15,add,Adenocarcinoma,3111,Breast,401.0,8,,U
5,q,15,del,"Acute myeloid leukemia, NOS",1101,,,11,,U
5,q,15,del,"Acute myeloid leukemia, NOS",1101,,,9,,U
5,q,15,del,"Acute myeloid leukemia, NOS",1101,,,37,,U
5,q,15,del,"Myelodysplastic syndrome, NOS",1501,,,34,,U
5,q,15,del,Refractory anemia,1505,,,15,,U
5,q,15,del,Refractory anemia with excess of blasts (FAB),1509,,,8,,U
5,q,15,del,"Acute myeloid leukemia, NOS",1101,,,8,,U
6,q,15,del,Acute lymphoblastic leukemia/lymphoblastic lymphoma,1602,,,29,,U
6,q,15,del,Multiple myeloma,1702,,,14,,U
6,q,15,del,"Mature B-cell neoplasm, NOS",1801,,,9,,U
